SK_ID_CURR;REGRESSÃO_LOGISTICA;RANDOM_FOREST;LGBM_PRED
162563;0.10270987340581639;0.12184229823473813;0.13771990354238894
334705;0.02039730796947199;0.0624178590456617;0.026369903842606447
304569;0.02531990364139344;0.04131760339079067;0.026618978276135862
310542;0.2260588231675466;0.13019356711800203;0.1381295740773508
308062;0.07221814560688626;0.08669045125950534;0.0739570616091708
261605;0.02886948732224816;0.056628492862666774;0.02431087486649972
322239;0.024579666468095455;0.04242223398191294;0.032082020119251896
117154;0.06070561104989692;0.08503451909273677;0.05108565940313789
364023;0.1885366904913697;0.11670400915743047;0.20325580461305434
348864;0.07605885718332074;0.06173340335338483;0.044585197565589874
345535;0.052768733109270945;0.0701876741707031;0.05979561672456006
228272;0.0749336488919644;0.08680813679819371;0.129950924651514
418424;0.14043190275534045;0.0969326696164952;0.1396840107912274
383965;0.04252079903504977;0.05891590261814725;0.033156265633084804
145408;0.02673622931052653;0.056614420033269955;0.021662574220777834
427237;0.05263410244060476;0.057646720658067335;0.04357943141360171
264554;0.05811357317173741;0.06948025509265782;0.07376368191389505
174096;0.02537009789688302;0.044250790146631545;0.02452247508963712
354555;0.04916301410068444;0.06691763061705985;0.0427014293567806
410575;0.11582874656827181;0.13692828529743345;0.13368786307585695
186995;0.060863779737691893;0.09457074890608239;0.06162305306361568
283181;0.08967247425772769;0.11905332730591872;0.09401313138088958
434215;0.17923255430575669;0.13975941079253798;0.13431091239083526
337331;0.11598657037700674;0.12788511164156868;0.13197672038601443
424061;0.03070785546776379;0.05964259885027646;0.029706261556854387
232858;0.010302239773154203;0.04417064948322397;0.013707110681990006
176976;0.12519003832588138;0.11855812845125398;0.07912119072750065
289643;0.3434990271797714;0.19723376880374896;0.28903113641106254
261786;0.02289219621220967;0.04178792525701154;0.020784188478871694
160826;0.039430958528573805;0.0628854624577934;0.04964992148350208
148685;0.05028377263639988;0.06926167121428413;0.05971292936315307
184353;0.023669062794910312;0.04986577793720137;0.0224276630844389
129079;0.09220585200738818;0.07934105780683066;0.07833339511557749
169069;0.21247993762595968;0.12641568082714635;0.1118838007801571
196926;0.12554491779723276;0.14340220656577318;0.17108890958606648
221111;0.1187576791876487;0.12599078700834984;0.16729335616701185
167852;0.01005331982498362;0.041989957514695433;0.00534544438176491
297652;0.09424341820531747;0.07442957891308688;0.08914634231321367
181938;0.08090196884134525;0.05960433584740244;0.06351749663023509
293370;0.11282951876193247;0.13495744712782562;0.1373713068912718
421379;0.055964077905040585;0.05692626696362099;0.040241027648917994
332561;0.030148202156177913;0.05563270930547958;0.031365297523663405
340723;0.027219350810171388;0.052052811120773305;0.01884480564567646
229097;0.029328085771148756;0.06831172160286435;0.01781766119032165
175449;0.06263534041397843;0.061423686392719244;0.039546382209384744
193445;0.10941586549751116;0.07475527791511252;0.09790888826593498
330554;0.0516144520002137;0.07363183382781939;0.06173428237775436
302817;0.12575198338812105;0.10629050716850028;0.10376721340542602
424238;0.10678540435336646;0.13125763100363164;0.15531170174722894
175232;0.13529997558113127;0.13970650958165642;0.1049774016867219
390273;0.04866404177306201;0.053050580086985905;0.0324918496611408
187554;0.02166639512219404;0.04296559995449327;0.025693580621909604
283526;0.0334827787105644;0.04875956961665919;0.023099179811907178
422721;0.12543112449397903;0.10645901885991721;0.11964633916154299
416240;0.060791238791541864;0.08479642453078265;0.10924754666472197
259330;0.022992579686281406;0.0478127198479645;0.01658739593418009
434371;0.0786748239819601;0.0766978442862473;0.06297646569261571
382582;0.1176751664218852;0.10444924175104255;0.08140774002765715
197878;0.05412212816648999;0.04447639858899197;0.03671972368344659
189555;0.06762515559144158;0.06070644090233355;0.11477098383105537
273167;0.11662058503061745;0.13779916272631765;0.10706806781552748
241255;0.042645307283863836;0.06524529196036491;0.05443262411676524
168675;0.06399163607736143;0.08560050473850934;0.04068602490551027
260249;0.04331686751153053;0.04939085271862182;0.038818324701640504
181438;0.041523692048811206;0.07110063463162809;0.01955557366763345
247375;0.09998714266763263;0.1067026808623799;0.16284334114655266
426054;0.03580757321971269;0.05364249309382051;0.01634626083370915
264562;0.03805853850937203;0.057095882945721446;0.038469729126696446
133340;0.25579317118331774;0.15760097920159916;0.33515494514038296
325719;0.1249303161494478;0.13891419687167672;0.08177144733914365
447395;0.06344155598268224;0.05733241752696401;0.059073796951275605
452598;0.023356054287662537;0.04029379035332974;0.020713112256209205
311400;0.07136025890073998;0.10114132970618579;0.07302585456004344
341080;0.05393005431397593;0.07258840378656864;0.06098048039463964
373081;0.07464061130088591;0.07192464469621256;0.14093932721714172
404162;0.0838775672846842;0.07414231067686723;0.1181658738580268
242418;0.04161534038418854;0.0814647264480303;0.04507863762410712
237969;0.055873241782443996;0.060950222965342526;0.04172490965885161
360771;0.11496555501197503;0.11459813932645023;0.093147524997768
231795;0.05936712849608205;0.06368138438265598;0.08864998612988019
146290;0.015923751720851545;0.04903977612177015;0.01283095707437349
421260;0.04176777489074979;0.06734451707202141;0.028584865840758575
315059;0.05619810164937258;0.047619744829896865;0.05538057353653509
282509;0.042497697495608285;0.06968003099119413;0.06501853987164372
182155;0.12095609520414499;0.09820760831407524;0.18129270185539334
107722;0.05479529454572409;0.07998708433975683;0.05272929991043068
396388;0.12040852329617584;0.14753732406571934;0.08774212699798706
330258;0.38189855453554067;0.15757981684110678;0.1779933483255114
341315;0.18990934268882176;0.1411628367559149;0.37538154409894364
320906;0.03662585703862697;0.04867158120337563;0.041321493284756816
212236;0.023017750577436873;0.04516805002306751;0.009532691166415117
235119;0.012183114500587743;0.04173671592824775;0.012623091069222402
292404;0.09621837787760583;0.08323092569177966;0.11043639427874234
229696;0.03626445740163043;0.10456610992174158;0.09032013121936504
258282;0.02384352643972739;0.03999127503104622;0.023908394654661366
215108;0.007390367390149649;0.03262912344813269;0.012926544223394704
274567;0.04421664641328734;0.06675911905175258;0.051625238718668864
432205;0.07080550358199698;0.07254255594795872;0.08999147577334761
353839;0.014869052500703668;0.04734731929938167;0.031522733045824695
327514;0.15075331357018176;0.1286107250957689;0.1730347175662811
285013;0.03336132657986144;0.048828612141448235;0.016740547485472344
442313;0.02344712172355491;0.06606512729670971;0.020552006977542774
404195;0.09187271509486575;0.11440631361789036;0.1291037877476096
438392;0.04477157613001212;0.05594267530887784;0.04954124202097745
309398;0.05345592205862776;0.08754813459625081;0.050088547370461
219282;0.12814860403843345;0.11368900866949855;0.12113621210727017
260308;0.12290512462125673;0.0895684183283557;0.11064043998578021
135148;0.022104163522513865;0.05004241825037477;0.03834520652037081
445234;0.09166760932231234;0.11790889641213295;0.10775388974128837
168834;0.01852326634266974;0.0472622084431684;0.030779124984610294
329599;0.17717531664932687;0.12557138115135383;0.13844441441856936
362760;0.05830982602059719;0.07203197459639724;0.04433786615498757
163956;0.4876132598769739;0.17676847985831934;0.5412256751520943
445122;0.4884888245120624;0.2168265929067375;0.43525694108375096
251032;0.2150848017993164;0.13568841743041996;0.2013533376818877
351312;0.011699929694714421;0.046148180302343474;0.014697658990416397
302118;0.2617861334202746;0.1600699492461111;0.14585363749086472
359576;0.007688660012451266;0.037420619041952305;0.013716434785317222
171282;0.022672909127511215;0.0585359817798424;0.021880255646271416
352937;0.04947465075249994;0.061928196995116036;0.03705977155325125
449162;0.025296415774622934;0.04958665755601492;0.029101489003628606
421092;0.05012870258130675;0.05804431626297332;0.04742972745591101
141802;0.17821281903877031;0.1357220085258043;0.17547111543164046
108833;0.20360506520598934;0.15601262777286193;0.2545566262699279
148965;0.14856010289910404;0.10046016060724479;0.1447632412062597
121902;0.0882780042669074;0.13207287900841483;0.13649305719204827
100242;0.05540522477847887;0.066920222422244;0.04760794729622779
169654;0.0691803245928463;0.07024443726848983;0.05517339868622193
276094;0.011426288500677619;0.04872124243275427;0.01593064176060197
415451;0.03960446990630454;0.0554677826978367;0.04215885328600148
248819;0.07934166858584202;0.06890484008613801;0.04715121598527556
389326;0.02354438529103353;0.05137506812597053;0.024479118914891032
210540;0.17730693693455832;0.11857145109946485;0.20136235116711984
439749;0.02813985782050202;0.04542537059037359;0.03323964473758452
320069;0.03815647930274353;0.05270702299318602;0.044452113516650654
393996;0.01592219926934315;0.04559538366989987;0.020933226769239994
198943;0.2823153119673892;0.169052334019816;0.3282478589751788
311392;0.04418218818763733;0.05988385679255869;0.03237858027952924
291040;0.07991989066836101;0.0905694528383565;0.0678941311374973
173126;0.034782909819588155;0.045401170216746126;0.006490743819227689
442873;0.08134164813304472;0.06841943965604969;0.058064333915190745
319254;0.08926960235539275;0.06390510033458102;0.06849237528783278
426528;0.042970193489096385;0.0516765563129879;0.03604538100930566
200805;0.02227016311629541;0.054400659494495435;0.03606693587319055
173889;0.0076322016736285435;0.05012878413897725;0.01037470303337019
116171;0.021389063584787257;0.04013134495994883;0.038070734038012054
155997;0.03625517463670052;0.07835272477066987;0.04878926275599789
115874;0.06749562518444373;0.06304609047727633;0.04949888418797632
125263;0.1847755365067907;0.12588296529811133;0.11958228227381543
361455;0.050527588259049884;0.07371459981865258;0.05152341105691289
307117;0.23319368313295094;0.10224191671459609;0.10100974088824444
199346;0.044440176728569675;0.052488922914559144;0.057310283141281886
444746;0.029123166510520326;0.06215403291247865;0.030841215460143994
211032;0.04108636425997182;0.05594123815815179;0.04774778883474783
201396;0.07442063991975155;0.09266569918476693;0.1257399305896243
252107;0.027976972995302246;0.05520676314471143;0.027708358371471477
244492;0.19655994450571537;0.15335205174432556;0.1839166101123569
287818;0.04066072707443923;0.05781080424709936;0.04481046829891251
316442;0.09637896946801008;0.07336534614031316;0.09434456198789119
366020;0.09117370574298787;0.13518395283284088;0.12976072093941057
126061;0.028405969126287615;0.0460411853002724;0.02883764247581669
382315;0.027359400589864635;0.04608798791420608;0.028196203688748686
314882;0.03755382575695589;0.11182654936708726;0.08514476603353104
448535;0.19266812555164897;0.11869667975222958;0.19492774846335748
280609;0.02504809247091907;0.04183876196994841;0.03607822138683597
178743;0.00949001120250407;0.040627780639411144;0.02228568067079574
125823;0.034439273316015075;0.07532377851368109;0.10890085767198152
434572;0.09067457329689907;0.07429762641851304;0.07215052845489996
440279;0.23066712260182431;0.1329245065948419;0.23725251101400627
140307;0.028866945731346686;0.04504345258065638;0.03502166318249565
347288;0.06499784828267505;0.07913092683185456;0.04808212059105139
210124;0.011999307820243743;0.06227651483677105;0.02503912242392649
313107;0.0678460048354976;0.058775162026947714;0.062186821095660226
190816;0.07267091322907747;0.09414906983593627;0.06311772511912436
375291;0.03684500717315179;0.0552155979314701;0.053470679541591036
346276;0.008242193174432888;0.03971985303582987;0.017093711846944533
156775;0.13252864324966643;0.12867766341186798;0.16154010627210844
437197;0.10214080480258186;0.10876625762284067;0.08563452087537425
317309;0.025047323989717457;0.0631425374727051;0.02431085328810254
122119;0.013070481476391142;0.04289053511182559;0.015592991793485366
261788;0.037833179866700324;0.05635393442446616;0.03639914901405919
420159;0.04039611893952192;0.05090980857318923;0.03498567870475979
193244;0.09803473400675264;0.11546814855649817;0.12396878120498003
124358;0.06645846380861156;0.08137865876364722;0.06547547379888492
446769;0.2661531627074095;0.1372941891803623;0.1561454986767116
356875;0.03499925677435734;0.042191310431452946;0.026529723982199938
361425;0.06415491990855712;0.06366068644402122;0.07266297107755133
356234;0.07606752802606957;0.06928643905431443;0.02558310078375198
393083;0.046659367626823725;0.07231897753788515;0.03411841633268717
121409;0.0398522520964783;0.06154849408715576;0.09257048869817858
319077;0.021335049342625267;0.05498835510393226;0.028263699726152645
316115;0.08415556829468698;0.10688305955688343;0.07604499244455984
379361;0.1125228878878681;0.10359183123149035;0.08460613136361045
133822;0.11913471280143983;0.09233641902051527;0.08517055154079341
220485;0.17915462811205426;0.1657429401135923;0.22439772012770368
330520;0.013532014363060169;0.03704091814422876;0.023752658168091578
401779;0.018095862806521337;0.046941922367759285;0.024017506013813954
437590;0.028000507391202432;0.06864639935744098;0.0319178003057516
118908;0.04900045772165895;0.04717658148041744;0.027098414606787618
283935;0.017778929931913275;0.04981156643596784;0.016894602477768146
147601;0.03107601283417044;0.05138472531525329;0.034582329853959974
121634;0.2942728779778155;0.17292554798399465;0.16135331289919286
171054;0.20048728157904974;0.1241220597236245;0.17848634518723078
207837;0.24601095252890948;0.18148355635777974;0.33307977432965985
112485;0.0914421722892596;0.08282238312373019;0.09265188619738614
277914;0.04391148032853672;0.046191575157730466;0.04421925412016722
440089;0.05644241553890218;0.052675763779298494;0.04979364695221517
403042;0.06600201974339988;0.05955409518878591;0.04988392548224626
157589;0.14203966260445527;0.13273488427887833;0.09418705329869331
252415;0.161671812269823;0.12033493904910751;0.14194953455377377
300311;0.01638161611591816;0.04181201095752008;0.019200378607558136
258099;0.0540934784680429;0.0679734169021669;0.059772390325362926
268428;0.016419339969596148;0.05113130967069122;0.020318644061001482
236746;0.10585202905629518;0.08470910264956708;0.055874267963895635
222744;0.010894813701348482;0.03725950771299399;0.0105860035732307
108294;0.01996675159567475;0.04363764186659333;0.01902982262275046
286390;0.009897903267340084;0.03882228605578363;0.011363797084516515
340617;0.02742623366007582;0.05433724163028696;0.028619071574168646
401079;0.0749929059095493;0.08592231884596567;0.059793213665532564
140473;0.011682466882747405;0.037792123028863436;0.014808270415957177
281105;0.013444769229150487;0.04673917449026397;0.013301358063802672
398022;0.03365181210832891;0.06036414915522416;0.023933294984788477
368368;0.02595825840427613;0.06779067074884906;0.047130922083232434
273618;0.020030703517886012;0.046649968878592664;0.008939757601321208
238835;0.0125700559926573;0.04623849267294949;0.020308777515507196
451405;0.23231743394615503;0.1146893810202395;0.18275168006217477
220268;0.038001879075915124;0.04768266947855577;0.01425890828328877
111236;0.09688297716022136;0.0908357054869712;0.09308896506234836
229372;0.03185725816631341;0.08207700312067599;0.036197515762258124
214909;0.10444808228812394;0.12301681165323852;0.15115496013323268
424465;0.1337679186495043;0.11175407946803104;0.097113792874791
425753;0.08211581401440184;0.07474655884494602;0.08286844512282342
187107;0.0016067011618470081;0.038231136396509845;0.006080387017674038
355551;0.02158133341058972;0.036539486228720074;0.022178718766593265
150875;0.026840633989204308;0.05901219948881878;0.020112225644824545
228360;0.06714849168235107;0.07573869120631263;0.07021934806671302
158449;0.15307410171295846;0.11435971584199557;0.16824813197971664
256827;0.030410129597776014;0.06321595861023181;0.02017974365418131
452482;0.024829570510282156;0.05480350231618545;0.01514319114448111
240143;0.03910983186506011;0.0536084260250759;0.017483499508910177
345371;0.061702851678025694;0.10593225779587852;0.05590967322550533
367140;0.0447652032343054;0.06482864730289861;0.048470515754852915
425216;0.011331334009396895;0.052571079955032525;0.015083261413943278
306460;0.03723485337636792;0.05882121965555049;0.024636562974241924
261919;0.0662301198938405;0.07776069088031166;0.041302959990100474
378545;0.031048663992872032;0.047257190206654816;0.04472778327050479
376784;0.2001353732390018;0.14341844615475993;0.13252725099793855
321675;0.12809208104482533;0.10758061874855905;0.0655676637273416
413821;0.007630262587704621;0.042107000072687396;0.0071190425080785566
115870;0.012947457296023151;0.04729400880458196;0.013874719910713203
150067;0.09837895801819482;0.07889464172205161;0.041013390352386325
444215;0.060138468712341034;0.07652272763131335;0.046416861065242794
455421;0.01934573585190403;0.04963942463043407;0.011404848989461532
127234;0.06433909621797172;0.07042610446854279;0.09260859142535736
422385;0.019864936781293852;0.04523111239194197;0.016210682435872814
145471;0.21992053348758764;0.1378417360757747;0.19519329239470234
267867;0.0432926952003206;0.06190674044278227;0.03498998070609407
342040;0.14134321295145405;0.16502845343262781;0.1758339045961704
232639;0.10537599243430232;0.10457272565661341;0.11287067911244629
379752;0.03609379934088784;0.054584810142761106;0.02267028016063903
107047;0.04186357929060101;0.07407755921633098;0.037038268986390656
128773;0.1061021445898412;0.090760306012057;0.17887570163807895
226072;0.04982495724822969;0.10700303233513125;0.09870225265637955
424147;0.09050623211687359;0.17451952599634013;0.0851406201786406
371123;0.14012523366394955;0.1424062525195275;0.09020638559611283
418636;0.037785703746796954;0.04807897916679302;0.026436814663625876
176632;0.023477178871112055;0.04931027582042839;0.011300939055383824
446395;0.15866761738083426;0.12193480922029981;0.09203244496478677
189140;0.053911859463400026;0.09380951574316868;0.02247199507745879
250851;0.14539775193458473;0.09659077064309046;0.09704848679909162
416391;0.07942547911182;0.09442856681338861;0.09181997113024624
245881;0.03030900453710742;0.07244617549273354;0.09152990551764986
296736;0.03046472124573226;0.05802979774382702;0.021599842654617816
193826;0.2384146490685477;0.18901299602207464;0.2503135501699262
116843;0.1680328442297035;0.11446381473854064;0.14501280479808643
180901;0.1923604265924233;0.13802628559751906;0.10787631458107111
212322;0.1769803833578641;0.09187415589947204;0.23812383982347352
139141;0.05275243921979945;0.05530860890271723;0.030565586810963483
267885;0.10848554010119092;0.15900588409021765;0.18043957200278052
252227;0.01182195532775088;0.05331088179750772;0.012913317968499025
405466;0.02776777187761141;0.04876319911918437;0.017395162762031107
361985;0.16693159475673716;0.11276671188949754;0.11118551518434049
103758;0.06505400348501389;0.0797857896533981;0.05096346150845107
244944;0.1255589805285121;0.06708935486416336;0.06988550709066632
125301;0.2191868182129943;0.14987313270202937;0.2187223382845603
245826;0.026705441939073402;0.04031971323910378;0.03306671324862937
127394;0.4101930688919406;0.1549798435115429;0.27292551269901505
223321;0.01718527872121564;0.05610395653657831;0.03527419791026899
433192;0.05173631107685184;0.06309202499039972;0.03056040118387597
436795;0.03818455583162177;0.05411035693700605;0.03569600286228755
311093;0.007639438793329144;0.0501501479328122;0.0154075791936719
343150;0.09063103938425708;0.12189222454371743;0.08480410784989534
147034;0.009323883561804178;0.043698868564584936;0.011201477749805597
187683;0.07473741356897678;0.06146490161746433;0.04282023953292113
306945;0.037295263448583714;0.05933492401706016;0.03205388383088861
248625;0.1506690045221831;0.11294820450839996;0.18437127709828663
179828;0.14398324995121026;0.12274279350915843;0.10392685681920236
293811;0.45569007530620764;0.2165342107998343;0.45434254101281163
429605;0.01461903590679432;0.04944232339829444;0.027010729442652457
343104;0.06535536814484535;0.06535849174845122;0.07836192903052444
158792;0.19029966827904551;0.11415756260689357;0.11616818332049106
229537;0.03390142311238151;0.058259920173531536;0.053428327860577884
404533;0.03313909372610441;0.05014127512884122;0.027331247177490168
455507;0.24653346578183905;0.14837120272457768;0.30541381093973197
269784;0.01579830902320645;0.08100917736274775;0.03324558933820376
436527;0.035229222185937985;0.049921709286594874;0.0179462676656409
284372;0.059343401411121925;0.0521222389862473;0.065353329856747
333637;0.09347630012215793;0.12281546635514609;0.07904457026298359
199780;0.09323484883741633;0.11000068016491354;0.15681782896843752
362103;0.13969170130790043;0.15003894244610871;0.1889738302399715
262900;0.026084923702528705;0.05007544437478868;0.015501790576825977
287481;0.30978572629888224;0.20314898609208723;0.25663709295822784
422925;0.06257767430859365;0.0674839332433203;0.05613318969885797
190888;0.12886513646009834;0.13549878798838574;0.12448191868204894
313046;0.041913272538709294;0.04893318692997913;0.01642649847486632
171286;0.17210726608360855;0.1352554394533614;0.10507599825668036
427096;0.05646264228828702;0.06280012562090066;0.041894797200763736
197712;0.21383251499172967;0.14373090229800664;0.11243174871234939
133508;0.10616058399541256;0.08145391182248929;0.0843701099072429
183904;0.01119361982986793;0.043564103855057566;0.025193071494146773
163168;0.31243250107830334;0.18019179628752696;0.429462830777047
125740;0.04470613176112754;0.06833814744525533;0.044920056800536665
394614;0.01147641026351218;0.04522316980674801;0.02159848605886469
443207;0.10762506583316496;0.08842656693701595;0.05061581845144586
277385;0.011060197353268717;0.03723240275158694;0.012396517708102002
432854;0.05248490918623294;0.06495582320771899;0.06083953265721711
175118;0.02569543382612484;0.048542349185835665;0.017117585463591763
177634;0.09417783008887201;0.08785646242425516;0.11060132817175096
359767;0.04442383784244934;0.06373995302346275;0.042330334563128694
198443;0.033043924944298315;0.053570401053435995;0.033536453793571896
365637;0.033656783732551016;0.05758183132083824;0.028740636822095367
141073;0.03753126035548338;0.07823075216823976;0.04340562524628055
352545;0.07620607949566902;0.09424644289608704;0.0497703052084579
162456;0.009987667164250967;0.0444415028884386;0.014081615075438633
207216;0.05376974019091447;0.08798843139214303;0.06692923669769597
288483;0.2990797260066771;0.1704579323408653;0.25664307136093567
134994;0.018829700061321487;0.04559481809870596;0.01346167458436869
179586;0.09024757335761294;0.11618012940148854;0.08715185738289276
249799;0.028331904233851277;0.055799906949111036;0.030264392789413824
118095;0.01203823665974092;0.03930772596520227;0.013255576488623777
415596;0.04897454550539503;0.07480790468573872;0.07781610722976338
390596;0.035407017776027304;0.061633331247108555;0.011749036224533532
112781;0.05931010623889917;0.07084213678717267;0.10057086818066233
123894;0.06037527044840488;0.06987917909067783;0.052173623928953326
128093;0.020500529601506376;0.04240208654297091;0.024428922771087463
355216;0.08775122563840411;0.07003085451364485;0.061859323956458434
305353;0.0431039772975499;0.07058820516514124;0.03807371495025403
455753;0.0712518410808438;0.08195168274985341;0.07849833029594801
328893;0.2041175451541025;0.12765997372983923;0.0703193967092417
173741;0.07561411430446459;0.09602533028828412;0.06844066573521047
169823;0.04174805337423373;0.05338886805812985;0.05885574150076584
374097;0.25859933306282384;0.16647973623168952;0.23154506310385636
132210;0.07316301737425701;0.11821750864187798;0.13315846074682394
424435;0.026554088876551727;0.05152924752165511;0.017968441152883617
228112;0.09162952149051888;0.08858434177683813;0.09177620471775662
359167;0.06001441411536393;0.07554905461221181;0.08103997042274994
221299;0.038612955119243564;0.05155257399668644;0.045726541685580824
349867;0.3274362747103523;0.17370494554868607;0.3389656001470936
346581;0.03224242492936095;0.04515376657726233;0.03222574050271142
121441;0.13033194907606516;0.1172101615326169;0.11866700739359227
349412;0.10952747391075575;0.08824456084218747;0.2140154890475106
444267;0.13404318593080292;0.10434461099669007;0.16113814644350827
236539;0.09096809678452623;0.11003348117320687;0.09290647298867045
450175;0.13199888718508507;0.1244243210519323;0.1087013468610665
336834;0.16005624701321777;0.15463492467492762;0.23499849836938505
341376;0.1483085028231531;0.11097542140932855;0.12761325710308932
447152;0.11035900156733888;0.1003130913532005;0.10877541917595088
120656;0.08220952783849943;0.10306550104587701;0.11106269958884175
326844;0.28869310147184485;0.15960818322019354;0.15154131904596493
319431;0.10715702530050136;0.08633081344730939;0.0527387390950752
445901;0.06237731096410494;0.06515790435591151;0.06105068804508494
452186;0.06727601353339324;0.07613315402394318;0.060795746502577845
366510;0.032900586889276585;0.061035158046392674;0.02854235092723331
318465;0.09932969168680604;0.08246627417869896;0.09435562000033898
123406;0.06399803499650983;0.06128520757293656;0.03193960080309556
290237;0.053080212632487585;0.06895069409775732;0.052382573266798675
120973;0.04133993532023427;0.064052249931336;0.05036233357143283
280763;0.15523295942601045;0.06994903177916832;0.1325959937221016
416911;0.05320656052895547;0.06069243689538399;0.03462843495961029
365876;0.03782526955542051;0.05581323320358049;0.052472477690287754
381252;0.07116143457308617;0.0815695385924186;0.05991524156062351
145116;0.11028478122245962;0.08944526690287001;0.16122739562807462
187816;0.06941929948232692;0.11619469520178936;0.048924319628418596
337507;0.26149170923773124;0.1691730084052961;0.28653519173410863
222412;0.07347816291540411;0.0920047121050885;0.07757566639400286
324102;0.03666620788174486;0.0501666233354735;0.015149372580875134
201809;0.04671372604905298;0.06078836074799447;0.056963575406793414
204825;0.07289190548680419;0.08323051808473002;0.07533858479362829
388563;0.029281368180786;0.04932958670379442;0.010749414297526653
140171;0.015115068993654982;0.04021492332632953;0.012399395683934765
392850;0.03632784304151523;0.05853937433501569;0.042439575168498125
210311;0.2338891357207196;0.1849472189038571;0.2427610831612495
338217;0.0748745391393404;0.11153898471298822;0.03897145673781577
109751;0.10858450091685973;0.08104801757334071;0.09309855309158942
233440;0.03545722224635916;0.08055982274034523;0.03606101432348269
152733;0.09066670686812062;0.0994352864339593;0.09225505166107047
224331;0.0485083961971837;0.07436463997081699;0.023312738726034572
385109;0.03824665479303181;0.05256229202097507;0.027664350130084607
162466;0.04330064407753349;0.0507181599346187;0.013644999290205241
231766;0.1445040148541734;0.12939817007280344;0.12426615193751171
283610;0.034073538708691294;0.059185061993817956;0.027017895383735686
192476;0.18056011345639836;0.1213566557017215;0.1523493690570315
